ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms
4480,B,Ship,4,5,189,2,medium,M,6,5439
3832,B,Flight,6,1,134,3,medium,M,10,1278
7765,D,Ship,6,1,280,4,medium,M,6,1735
10413,A,Flight,5,5,248,5,medium,M,8,1881
4617,A,Ship,4,3,256,3,high,F,1,4323
7164,F,Ship,4,5,228,5,low,M,9,1381
4229,C,Road,6,5,220,3,medium,M,1,5508
139,D,Flight,4,1,207,5,low,M,48,2399
8022,F,Ship,5,1,258,5,low,F,4,1032
7748,F,Ship,5,1,262,5,low,F,5,1916
5467,D,Road,6,1,282,4,medium,M,4,1716
3841,D,Flight,4,2,153,2,medium,F,4,4069
5922,F,Ship,5,4,267,2,medium,M,4,4053
1952,F,Ship,5,1,165,3,low,F,27,1905
7413,A,Flight,6,5,250,4,low,M,8,1689
10076,F,Ship,4,4,221,4,low,F,2,5595
8278,B,Ship,3,1,224,3,low,F,1,4862
853,D,Ship,3,2,149,4,medium,F,21,1636
2992,B,Road,5,3,239,5,medium,F,19,2988
7621,D,Ship,2,3,206,4,medium,F,2,5443
1716,F,Ship,3,3,275,3,low,F,61,2123
10679,C,Road,3,3,241,3,low,F,6,5261
2111,C,Ship,4,5,180,3,low,F,24,1513
8276,F,Ship,5,4,262,3,medium,F,6,4428
7985,C,Ship,4,2,204,8,low,F,1,4038
3845,C,Flight,3,2,163,3,medium,M,6,4323
8559,A,Ship,6,1,275,4,low,M,7,1767
7764,F,Ship,6,4,272,4,medium,F,10,1171
7866,F,Ship,3,4,201,2,low,F,8,4394
10564,B,Flight,4,5,219,2,low,M,4,4197
8634,F,Flight,5,1,235,5,low,F,10,1920
2708,F,Ship,2,1,200,3,medium,M,34,2199
10006,B,Flight,3,1,199,3,high,M,3,5127
8245,D,Ship,4,1,144,4,low,F,10,4175
7086,F,Ship,6,1,260,3,medium,M,1,5134
3281,C,Road,4,3,196,2,medium,F,7,4116
2044,B,Road,4,2,260,2,low,F,31,2805
4749,A,Ship,5,3,199,10,medium,F,1,5865
687,A,Flight,4,2,187,2,low,F,6,3625
10994,F,Ship,5,1,257,6,low,F,1,1150
2829,A,Ship,3,1,270,4,low,M,47,3487
5509,D,Ship,6,5,264,4,low,F,4,1822
4408,B,Ship,3,5,107,5,low,F,4,5624
4135,D,Ship,4,1,193,4,low,F,4,4796
3783,A,Ship,4,1,157,2,medium,F,5,5647
3084,F,Ship,4,2,169,2,low,M,22,1322
3474,F,Ship,3,2,204,4,low,M,4,4745
3138,F,Road,4,3,161,3,high,M,7,4245
5930,F,Ship,4,4,138,5,low,M,10,5401
10376,F,Ship,4,3,216,2,low,M,4,5997
1979,C,Ship,3,4,268,2,high,F,39,2822
6467,C,Ship,5,3,230,4,medium,M,4,5278
55,D,Ship,4,3,203,3,high,M,12,3539
9051,A,Flight,4,5,161,3,low,F,5,4732
6672,F,Ship,4,5,224,6,high,F,5,5659
4064,F,Ship,3,5,193,3,medium,F,9,4982
8698,B,Ship,5,4,252,3,medium,M,2,4162
6938,F,Ship,4,2,271,3,medium,F,4,4186
2165,C,Ship,5,4,165,3,medium,F,48,1240
1757,C,Road,3,1,262,2,low,F,28,2940
5837,C,Ship,4,2,168,3,low,M,3,4653
925,D,Ship,4,1,161,2,high,F,41,1992
2337,A,Flight,2,2,242,6,low,F,63,3144
9360,F,Ship,4,5,274,5,low,M,7,1225
4781,C,Road,3,5,244,2,medium,M,8,5715
9349,D,Ship,6,2,255,4,low,M,9,1157
3358,B,Ship,3,3,211,6,low,M,5,5777
8851,D,Ship,4,4,266,7,medium,M,3,5672
2049,A,Road,3,2,185,2,high,F,49,3864
8777,C,Flight,3,1,101,3,medium,M,7,4275
4101,A,Road,2,1,151,3,low,F,5,5982
4436,F,Ship,3,3,261,4,medium,F,7,4542
4199,C,Ship,4,3,200,4,medium,F,7,4953
8735,C,Ship,3,2,186,2,medium,M,3,5712
9729,A,Flight,4,2,257,3,medium,M,8,5772
9370,B,Ship,5,3,159,3,low,M,7,5462
2438,F,Ship,4,5,206,3,low,F,65,2598
635,C,Ship,3,1,141,3,low,M,6,1361
7484,F,Ship,6,4,284,4,low,M,7,1584
1831,D,Ship,4,5,163,3,low,M,38,1146
7375,D,Road,4,2,221,3,low,F,7,4856
1759,D,Road,3,2,267,5,low,F,48,2622
4049,C,Ship,5,2,160,3,high,M,3,4599
6284,F,Road,5,1,231,5,low,M,10,1418
3445,D,Ship,2,2,240,5,low,M,7,4138
7647,A,Road,5,5,254,2,medium,M,6,4934
6792,F,Ship,4,2,142,2,low,M,6,5326
8420,F,Ship,5,1,193,2,low,M,8,5184
5370,F,Ship,4,2,197,3,low,F,6,5826
3183,A,Ship,3,3,132,3,low,M,6,5721
5574,F,Ship,5,1,120,3,low,M,7,4381
10595,C,Ship,3,2,183,2,medium,F,6,4313
5676,F,Ship,3,4,102,3,medium,M,9,4111
5326,B,Road,4,2,252,6,medium,M,2,5476
5693,C,Ship,5,1,136,3,low,M,10,5308
15,A,Flight,4,3,152,3,low,M,43,1009
9177,A,Flight,5,5,233,6,medium,F,4,1924
4348,B,Ship,3,5,155,4,low,M,6,5386
9432,F,Road,6,5,285,4,low,M,8,1028
1026,F,Ship,5,4,191,4,medium,M,63,2039
6058,B,Ship,3,5,186,2,medium,M,8,5924
7795,D,Road,4,2,209,2,medium,M,3,5607
7613,C,Ship,4,2,273,3,low,M,2,5712
1276,B,Ship,4,3,210,2,medium,M,22,3124
4585,D,Ship,3,1,156,3,medium,M,9,4278
6275,C,Ship,6,5,300,5,low,M,1,1188
8065,D,Road,4,4,271,6,high,M,3,5204
10706,F,Ship,5,4,228,5,low,M,9,1044
2433,A,Ship,4,4,189,4,high,F,56,2646
4867,D,Ship,4,3,158,5,medium,F,7,4344
6768,F,Ship,3,4,176,3,medium,M,4,5623
7468,B,Ship,5,1,245,5,low,F,5,1996
3225,A,Ship,3,4,117,3,low,F,6,4046
6807,A,Ship,6,5,285,7,medium,M,9,4112
1730,F,Ship,3,3,238,3,medium,M,54,2860
10690,B,Flight,4,1,260,3,medium,M,6,4816
6533,C,Ship,3,5,260,4,medium,F,8,4162
10532,F,Road,5,4,236,4,medium,M,6,4457
2586,F,Road,4,5,246,2,medium,M,31,2415
1780,B,Flight,3,2,169,2,medium,M,61,1511
6905,C,Ship,6,5,279,4,medium,M,7,1300
9334,B,Ship,5,3,194,4,low,M,9,5851
6689,C,Road,3,1,236,6,medium,F,10,4858
6307,D,Flight,5,3,221,5,low,F,2,1630
5384,F,Ship,3,5,147,3,low,F,4,5042
9754,B,Ship,3,5,202,2,medium,F,8,4552
6054,F,Ship,6,2,293,6,low,F,10,1919
10321,D,Ship,3,4,273,3,high,F,8,4530
8034,F,Ship,5,2,248,5,low,F,3,1046
1484,F,Road,4,4,151,3,medium,F,6,1930
8918,F,Flight,5,5,269,5,low,M,5,1742
4701,A,Ship,3,1,201,3,low,F,3,4556
4683,A,Ship,4,4,163,3,low,M,3,4185
5086,B,Flight,4,3,138,3,low,F,2,5593
500,F,Ship,5,1,201,3,low,F,47,2657
8848,B,Ship,4,3,224,3,medium,F,6,5054
1106,F,Flight,5,3,202,3,high,M,41,3536
7905,A,Ship,4,4,224,2,low,F,8,5754
8408,F,Ship,6,5,167,2,low,M,10,4013
8480,F,Road,4,2,190,2,medium,F,1,4020
8160,F,Ship,3,1,173,2,medium,F,4,5521
6848,F,Flight,4,1,172,3,medium,F,10,5106
8040,F,Ship,4,1,245,5,low,F,3,1537
277,D,Flight,4,2,136,3,low,F,65,1962
8297,C,Ship,3,2,215,4,high,M,2,4673
6294,F,Road,5,2,222,5,low,F,1,1672
6669,A,Ship,4,4,236,2,medium,F,6,5101
8304,F,Ship,3,1,274,2,high,M,2,4352
313,D,Ship,3,3,140,3,medium,M,51,1046
2128,B,Ship,3,1,236,2,high,M,2,3949
3448,B,Ship,4,2,161,3,low,F,4,5947
2125,D,Ship,3,2,250,5,low,F,36,2717
10400,F,Road,4,2,189,10,medium,F,5,5470
3097,D,Ship,2,3,188,2,high,M,25,2033
10414,B,Flight,5,1,234,5,medium,M,2,1030
3286,B,Flight,3,3,191,3,low,M,4,4586
7572,F,Ship,4,1,191,3,low,M,2,5189
6405,A,Ship,3,1,203,3,medium,F,4,4965
4154,F,Ship,3,4,134,3,low,F,9,4436
858,F,Ship,5,2,239,5,medium,M,24,2472
10463,C,Ship,4,5,259,5,low,F,9,1951
5069,C,Flight,5,2,233,3,high,F,4,4140
5274,F,Ship,6,2,247,4,medium,M,1,1668
5084,F,Flight,3,4,157,3,medium,F,6,5611
3850,B,Flight,3,3,221,2,medium,F,5,4205
747,A,Ship,3,4,214,2,low,M,50,3881
9308,F,Road,6,5,167,3,low,F,2,5761
3721,D,Ship,4,5,224,2,low,M,6,4994
7400,F,Flight,6,5,305,4,low,F,7,1099
2107,D,Ship,3,1,111,4,low,F,8,1620
9167,C,Road,6,4,294,3,medium,M,7,1455
2598,F,Road,3,2,231,3,low,F,56,2714
5280,F,Ship,6,3,248,4,low,F,6,1997
10737,A,Ship,5,3,257,5,medium,F,10,1812
7370,F,Ship,5,4,211,2,medium,F,7,4734
9686,F,Ship,6,3,262,4,low,F,5,1563
7751,C,Ship,7,1,257,4,low,M,1,1405
3842,F,Flight,3,1,164,3,medium,M,2,5488
2910,F,Ship,4,3,244,2,low,M,17,3125
4869,A,Ship,4,3,280,6,high,M,8,4525
5857,D,Ship,3,4,203,2,low,M,9,5735
2407,D,Ship,3,5,115,3,medium,M,60,1122
4352,F,Ship,3,4,220,3,medium,F,5,5078
6805,D,Ship,4,4,182,3,high,F,7,5197
7903,D,Ship,3,4,202,2,medium,F,6,5030
7512,F,Road,7,5,275,4,low,F,3,1107
1243,D,Flight,4,1,250,2,medium,M,45,3021
10219,D,Ship,5,3,274,5,medium,M,7,1696
10397,C,Road,3,4,232,5,medium,M,7,5653
1524,F,Flight,3,5,202,2,low,F,4,3372
3423,A,Flight,3,4,255,4,low,M,10,4107
2301,A,Ship,4,1,251,3,low,F,33,2502
378,F,Ship,5,3,238,2,medium,F,21,2053
4269,A,Ship,4,4,201,2,medium,F,8,5790
4975,D,Ship,5,4,131,8,low,M,7,4471
8046,F,Ship,5,1,307,4,low,M,8,1511
4082,F,Ship,3,2,229,7,high,M,3,5584
729,A,Ship,5,2,149,4,medium,M,48,1068
3019,D,Flight,4,5,219,2,medium,F,21,3830
4466,F,Ship,6,2,182,3,low,M,7,4371
4681,D,Ship,3,3,237,3,low,F,7,4062
1601,C,Ship,4,5,213,3,medium,F,42,3121
10091,C,Ship,4,5,141,2,low,M,1,4395
3545,C,Road,3,4,248,4,medium,M,8,4540
2502,F,Ship,2,1,252,2,low,M,35,2526
8916,F,Flight,7,4,270,4,medium,F,5,1735
5585,C,Ship,3,3,260,2,low,M,7,5738
9405,A,Ship,6,1,283,5,low,F,5,1298
4413,A,Ship,5,4,269,2,medium,F,2,5276
1035,A,Ship,3,3,208,3,medium,M,61,3783
1888,B,Ship,3,5,203,3,low,F,58,3231
5083,D,Flight,3,1,161,3,low,M,9,4865
9815,C,Ship,4,4,131,3,medium,F,10,4625
5093,C,Ship,3,5,217,2,medium,F,6,5182
6112,B,Ship,5,4,268,3,low,F,3,5320
2728,B,Road,4,4,208,2,high,F,20,2759
1017,A,Ship,4,1,167,3,high,F,22,1403
10042,B,Ship,3,3,165,2,low,M,1,5661
9952,B,Ship,6,4,288,4,medium,F,9,1575
993,A,Ship,4,3,136,3,medium,M,9,1548
3247,D,Ship,4,1,189,3,medium,M,5,4496
10347,A,Ship,3,2,259,6,medium,M,1,5873
3079,D,Ship,4,5,135,2,low,M,60,1026
6718,B,Flight,4,3,204,3,medium,M,2,5010
7631,C,Ship,4,2,260,2,low,M,7,5684
3713,C,Flight,5,5,105,5,low,F,10,5418
7958,F,Flight,7,5,308,5,medium,M,6,1154
921,A,Ship,3,2,214,2,low,M,26,3503
8911,D,Flight,6,5,299,4,low,M,2,1192
7928,F,Road,5,5,218,5,low,M,5,4303
8695,D,Ship,3,5,220,3,low,F,9,5672
3410,F,Road,3,4,202,3,medium,M,5,5169
8084,F,Flight,4,4,175,3,low,F,6,4600
255,A,Road,2,2,152,3,low,F,61,1800
367,D,Ship,3,4,122,3,high,F,15,1354
9721,D,Road,4,2,147,3,low,M,3,4152
2251,D,Ship,4,1,238,3,low,F,33,2013
7536,F,Flight,4,2,270,3,medium,F,4,5566
10012,B,Flight,4,2,253,2,low,F,4,4502
4386,F,Flight,3,3,157,4,low,M,7,5974
5957,C,Ship,2,5,241,3,medium,F,3,4253
4043,C,Ship,2,3,187,3,medium,F,6,5547
507,A,Ship,4,4,155,3,medium,F,35,1421
4285,D,Ship,5,5,165,4,medium,F,3,4242
7167,A,Ship,5,4,261,5,low,M,2,1409
6081,A,Ship,3,1,133,3,medium,M,7,4004
1411,D,Ship,3,4,110,3,low,F,55,1281
7272,F,Flight,4,2,220,2,medium,M,5,5864
9179,C,Flight,4,3,267,5,medium,F,9,1538
1462,B,Ship,4,4,218,2,medium,M,27,2824
2607,A,Flight,3,5,151,3,low,M,3,1273
7415,C,Flight,6,3,286,4,medium,F,7,1132
840,F,Ship,5,2,151,6,medium,M,12,1920
3993,A,Ship,5,4,178,5,low,F,9,4729
4382,F,Flight,3,1,224,2,low,M,9,4007
5648,F,Ship,6,5,273,5,medium,M,10,5756
5412,F,Ship,4,4,246,3,low,M,2,5473
7968,F,Ship,4,1,248,2,low,F,6,5621
10035,A,Ship,4,4,102,3,high,F,9,5644
6122,F,Ship,5,5,236,2,medium,M,2,5210
5292,F,Ship,5,4,151,2,low,F,10,5643
3546,F,Road,4,3,186,3,low,M,7,5156
10856,F,Ship,3,3,198,2,low,M,7,4996
7058,F,Ship,4,5,246,2,medium,F,3,5705
4727,C,Ship,4,2,273,2,low,F,5,5608
5399,C,Ship,4,3,279,6,medium,M,2,5405
2632,B,Ship,5,3,167,3,low,F,5,1772
4534,B,Flight,6,3,154,2,high,M,7,4732
2995,D,Road,5,5,160,3,medium,M,55,1911
5896,B,Flight,4,5,257,3,medium,M,5,4180
8811,A,Ship,4,4,266,7,medium,F,10,5901
4591,D,Ship,5,3,210,3,high,F,4,4819
2659,D,Ship,3,3,160,4,medium,M,58,1496
9394,B,Ship,3,1,172,3,medium,M,5,5696
4410,F,Ship,3,4,111,5,medium,F,1,4102
8888,F,Road,3,4,219,6,low,F,2,1837
2124,F,Ship,3,2,238,2,low,F,29,3728
8647,D,Flight,4,5,233,6,low,M,8,1176
7770,F,Ship,7,4,310,4,low,M,6,1003
10001,C,Flight,4,1,234,2,medium,F,4,5164
8260,B,Ship,5,1,256,5,low,F,5,1970
6267,A,Ship,2,1,211,3,low,M,6,1760
8101,D,Ship,4,1,165,3,medium,F,10,4574
3052,B,Ship,3,3,231,3,medium,M,53,2333
10180,B,Ship,7,2,254,4,low,M,6,1006
8126,F,Ship,3,1,102,4,medium,F,4,5936
2847,A,Ship,2,1,257,2,low,F,24,2130
1653,A,Flight,4,5,270,3,medium,M,20,3185
446,F,Ship,4,4,189,2,medium,F,18,2955
629,C,Ship,6,1,104,4,medium,F,23,1442
843,A,Ship,4,2,141,3,low,M,34,1619
5408,F,Ship,3,3,192,3,low,F,1,4180
8324,F,Ship,5,1,267,5,medium,F,3,1194
3574,B,Flight,3,4,143,4,medium,M,5,5545
10987,D,Ship,4,5,255,5,medium,M,5,1458
1655,C,Flight,3,3,180,3,high,F,56,1684
7591,D,Ship,4,2,274,3,medium,F,7,4477
5101,D,Ship,3,5,274,3,medium,M,5,4710
4426,B,Ship,5,5,188,3,low,F,7,4485
2077,D,Ship,3,4,172,10,high,F,23,1875
6113,C,Ship,4,1,225,2,medium,F,10,4577
1004,F,Ship,3,3,254,3,medium,M,3,2837
3619,D,Ship,4,5,237,2,medium,F,6,5954
4836,F,Ship,4,4,176,2,medium,F,1,5793
890,F,Ship,5,3,198,4,high,M,65,3407
276,F,Flight,5,5,115,5,low,F,26,1692
5082,F,Flight,5,4,240,4,medium,F,2,5215
8807,C,Ship,5,2,258,3,medium,F,8,4921
6460,B,Ship,4,3,200,4,low,F,10,4291
4474,B,Ship,3,1,173,2,low,M,10,4115
1133,C,Ship,3,3,175,3,high,F,45,1212
8903,C,Flight,6,3,269,4,low,F,4,1948
972,F,Flight,3,5,173,2,low,M,14,1638
9769,D,Ship,4,3,167,3,high,F,4,6000
9446,F,Road,4,2,259,5,low,M,6,1827
7028,F,Ship,4,4,214,2,high,F,1,4117
7303,D,Ship,3,4,227,4,low,F,9,5465
8610,F,Road,5,2,221,6,medium,M,4,1952
2897,C,Ship,2,2,173,2,medium,M,34,1575
5243,C,Ship,5,5,230,10,high,F,3,5391
5185,D,Road,3,2,111,2,low,F,4,4245
8690,F,Ship,4,4,151,3,medium,F,5,4732
7139,C,Flight,3,4,180,7,high,M,4,4408
5493,A,Flight,5,5,132,2,high,M,6,4392
3490,B,Ship,3,1,244,4,medium,M,6,4734
8833,D,Ship,5,1,237,5,medium,F,8,1150
3495,A,Ship,3,4,113,3,medium,M,1,5765
5217,A,Flight,6,2,293,5,low,M,2,1494
4151,C,Ship,4,1,253,2,low,F,9,4299
1169,C,Ship,4,3,177,4,low,M,38,1767
1786,B,Flight,4,2,149,4,low,M,40,1102
1310,F,Ship,4,3,197,3,low,F,20,3617
2098,B,Ship,5,4,214,3,low,M,52,3403
7353,A,Ship,5,1,163,3,medium,F,1,5194
3342,F,Ship,5,4,147,4,medium,M,6,4369
715,D,Ship,4,3,143,2,medium,F,64,1910
6082,B,Ship,4,2,270,2,high,F,9,5080
169,D,Ship,4,2,250,3,low,F,53,2478
3395,C,Ship,5,5,270,3,low,M,2,4351
6975,A,Road,5,3,168,3,medium,F,2,5986
10811,C,Road,4,3,256,3,medium,M,3,4480
1921,D,Flight,4,5,232,2,low,F,21,3128
10214,F,Ship,6,1,250,4,medium,M,5,1747
8854,B,Ship,4,2,265,4,medium,F,10,4575
10087,D,Ship,4,3,260,3,low,M,1,4796
6393,A,Ship,3,1,146,2,medium,F,8,5375
6269,C,Ship,5,5,249,4,medium,M,2,1727
10137,A,Flight,3,4,174,3,low,F,3,5366
4638,F,Road,3,4,190,4,medium,F,7,5963
1586,F,Ship,3,5,234,2,high,M,4,2701
2018,F,Ship,3,1,231,2,low,F,12,2123
8969,C,Ship,3,2,209,2,low,M,9,5203
5651,C,Ship,5,1,156,2,low,M,10,5086
5835,A,Ship,3,5,135,2,low,F,4,5275
10417,D,Flight,5,2,263,6,low,F,6,1511
9703,D,Road,6,3,264,4,medium,F,3,1498
4060,B,Ship,4,3,261,3,medium,M,1,4590
7467,A,Ship,6,4,250,4,low,M,2,1969
4381,D,Flight,5,1,255,4,medium,M,9,4881
5109,A,Ship,4,3,136,3,medium,M,10,4299
1832,F,Ship,2,3,211,3,medium,F,12,3296
413,C,Flight,4,3,142,4,medium,M,12,1396
1481,C,Road,4,1,226,3,low,F,28,2211
628,B,Ship,4,2,190,5,high,F,38,3022
5643,A,Ship,4,4,193,3,low,M,5,5090
4902,F,Ship,4,3,164,2,low,M,3,5735
7845,A,Ship,3,5,192,2,low,F,7,5069
6087,A,Ship,4,3,246,2,low,M,6,4908
6659,C,Ship,3,2,250,4,low,F,3,5449
10973,C,Flight,4,1,249,5,low,F,10,1762
1939,D,Ship,3,2,220,3,low,M,22,2818
4707,A,Ship,4,5,252,2,low,F,9,4157
2385,A,Ship,4,5,260,3,medium,M,59,3951
8994,F,Ship,3,4,260,3,low,F,8,5215
8459,C,Ship,4,3,207,3,low,F,7,4220
9991,D,Road,5,2,197,5,low,F,4,4196
1776,F,Road,5,5,190,4,medium,M,12,2947
1654,B,Flight,5,3,260,2,high,F,63,2715
7087,D,Ship,4,1,266,4,low,M,3,5773
6022,B,Road,5,5,259,5,low,F,9,1624
6712,B,Flight,4,4,184,3,low,M,8,4453
2877,A,Flight,4,5,270,3,low,M,30,2720
8829,A,Ship,4,3,246,5,low,F,1,1673
6969,A,Road,3,4,165,3,low,F,4,4482
10304,F,Ship,4,2,259,2,high,F,10,5265
5294,F,Ship,2,1,275,2,low,F,5,4163
6857,C,Flight,3,5,151,6,low,M,8,4692
6062,F,Ship,3,5,271,2,medium,M,7,4958
9718,B,Road,4,5,268,3,medium,M,9,5521
5191,D,Road,4,4,231,2,low,F,4,5825
2940,F,Ship,3,1,139,2,low,M,47,1241
9578,F,Road,3,1,187,2,low,F,10,5064
10360,B,Ship,4,4,205,4,medium,F,2,4690
3482,F,Ship,4,3,254,4,low,M,9,4492
3940,B,Ship,4,5,139,3,medium,M,5,5126
3116,F,Ship,4,4,134,3,low,F,14,1716
1614,F,Ship,4,4,143,8,medium,F,39,1345
5956,B,Ship,3,4,153,3,medium,F,9,5474
5797,D,Ship,4,3,207,5,high,F,6,4145
6299,C,Flight,6,5,253,4,medium,M,1,1977
5241,A,Ship,5,3,248,3,medium,M,10,5567
6973,D,Road,3,4,150,3,low,F,5,4950
4736,F,Ship,3,4,211,3,high,M,8,5191
3917,C,Ship,4,4,272,2,low,M,10,4826
5625,A,Flight,5,3,143,2,medium,M,5,5612
9523,D,Ship,3,1,133,4,medium,F,6,5162
7026,F,Ship,4,1,112,6,medium,M,9,5248
4042,B,Ship,5,5,243,2,low,M,9,4669
10537,D,Road,4,3,195,3,low,M,1,4236
10401,A,Road,2,1,235,3,high,M,8,4522
5463,A,Road,6,2,304,4,low,M,2,1256
4898,F,Ship,5,3,211,3,low,F,5,5087
9564,F,Road,4,5,191,2,low,M,10,5068
3633,A,Ship,3,1,205,2,medium,F,2,5322
4275,A,Ship,3,2,204,2,high,M,7,5961
1870,B,Ship,3,2,166,2,medium,F,45,1741
9810,F,Ship,2,4,246,2,low,M,10,5337
2783,C,Ship,4,4,173,3,medium,F,61,1609
2447,C,Road,3,5,165,2,high,F,37,1234
4952,F,Ship,5,4,250,2,low,F,10,4277
10770,F,Ship,4,1,273,6,medium,M,1,1826
5038,B,Ship,6,2,244,4,medium,F,1,1406
4094,F,Road,5,1,143,3,low,M,5,5146
7497,A,Ship,5,5,237,5,low,F,1,1526
10869,A,Ship,4,4,219,3,medium,M,10,4947
5611,D,Road,2,2,159,6,low,F,6,4044
1508,F,Flight,4,1,135,2,medium,F,64,1471
7943,C,Flight,4,4,269,10,high,F,3,4488
10080,F,Ship,5,3,172,3,medium,F,3,4056
5380,B,Ship,3,5,258,3,low,M,5,4314
4409,C,Ship,3,3,147,3,low,M,4,5805
9031,D,Road,6,2,240,6,low,M,3,5967
5979,A,Ship,5,1,158,2,low,M,4,5736
1749,A,Ship,4,1,147,3,low,M,11,1434
1598,F,Ship,2,4,105,2,medium,M,54,1707
9134,F,Ship,5,1,270,5,medium,M,10,1397
549,A,Flight,2,4,182,3,medium,M,47,3792
9954,F,Ship,4,4,243,5,medium,M,2,1842
4227,A,Road,4,1,166,2,low,F,6,5737
339,A,Ship,3,5,261,3,medium,M,15,2989
10298,F,Ship,4,3,166,4,medium,F,1,4536
248,F,Road,2,4,160,3,low,F,50,1030
7153,D,Ship,6,5,286,4,low,M,9,1282
8568,F,Ship,4,2,161,3,low,F,8,4382
5526,F,Ship,6,1,260,4,medium,M,9,1698
1802,F,Ship,3,1,195,3,high,M,5,3251
10571,C,Ship,5,1,262,2,medium,M,4,5761
6878,F,Ship,5,2,244,6,low,M,5,1702
856,B,Ship,3,2,139,2,low,M,63,1767
398,F,Road,2,1,123,4,low,F,53,1036
8017,D,Ship,6,5,264,4,medium,M,8,1755
176,F,Ship,4,4,150,2,medium,M,3,1285
842,F,Ship,3,2,140,2,low,F,16,1685
9609,A,Ship,5,3,191,3,high,F,6,4244
1515,A,Flight,3,2,241,3,medium,F,60,3922
4112,F,Flight,3,5,106,2,low,F,3,5615
5579,C,Ship,4,5,160,5,medium,F,3,4648
391,D,Road,4,1,259,3,low,M,20,2154
4195,D,Ship,5,5,235,3,low,F,4,5325
982,B,Ship,3,5,243,3,medium,M,4,3189
8302,B,Ship,5,3,226,2,high,F,2,4219
8963,C,Ship,4,3,185,5,low,F,9,5648
1568,F,Ship,4,1,232,2,medium,F,26,3300
9875,C,Flight,3,3,179,8,high,F,3,5429
7374,F,Road,5,4,264,3,high,M,9,5841
562,B,Flight,2,5,157,6,high,F,17,1764
9055,D,Flight,5,5,169,3,medium,M,2,5942
394,B,Road,5,4,169,2,low,F,20,1765
2740,B,Flight,3,4,132,2,medium,M,12,1493
1125,A,Ship,4,4,140,4,medium,F,46,1442
5257,D,Ship,6,5,292,4,low,F,10,1969
3765,A,Ship,5,4,241,3,high,M,6,4157
9557,C,Ship,3,1,257,2,medium,F,2,5815
9070,B,Ship,3,1,153,2,low,M,7,5292
3428,F,Flight,4,3,148,5,medium,F,6,4802
56,F,Ship,2,5,246,5,low,M,46,2437
6311,C,Flight,5,2,227,5,medium,M,9,1917
7419,A,Ship,4,4,254,5,low,M,9,1654
1692,F,Ship,4,2,189,3,medium,M,6,3671
1899,A,Road,5,2,256,7,low,F,41,2758
873,A,Ship,3,1,178,5,low,F,15,1242
10363,D,Ship,3,3,217,3,low,F,6,4887
4802,F,Flight,6,1,255,4,low,F,2,1385
1886,F,Ship,5,3,123,2,low,F,30,1068
4817,C,Ship,6,5,244,4,low,M,9,1789
519,A,Ship,4,5,138,3,medium,M,23,1785
3608,F,Ship,5,5,258,4,medium,M,7,5478
6802,B,Ship,3,1,180,7,medium,M,10,5536
2737,D,Flight,3,3,191,4,medium,F,17,3675
3368,F,Ship,4,1,178,8,medium,F,6,4872
1625,C,Road,3,3,156,6,low,M,45,1602
8961,A,Ship,3,3,206,3,low,F,3,5746
10911,A,Ship,5,5,264,8,high,F,10,5759
4632,F,Road,5,3,237,3,low,F,8,5131
831,A,Flight,4,4,201,3,high,F,7,2644
1912,B,Road,4,2,202,4,low,F,1,3602
1406,F,Ship,5,1,190,4,medium,M,24,3446
392,F,Road,4,1,178,3,medium,F,63,1573
9542,F,Ship,3,4,171,3,low,M,10,4839
2655,A,Ship,2,5,150,3,low,F,16,1738
5775,A,Ship,4,2,243,5,medium,F,4,1633
9065,C,Ship,4,3,260,4,low,F,5,5307
233,C,Ship,5,5,134,2,medium,M,53,1088
2476,B,Flight,5,3,265,3,medium,M,30,2293
757,D,Ship,4,5,195,5,medium,F,10,3537
10854,F,Ship,5,3,139,2,medium,F,3,5261
7929,A,Road,4,1,137,3,medium,F,3,4962
9425,C,Ship,7,5,256,4,medium,M,4,1139
3290,F,Flight,2,5,172,2,low,M,7,4649
8628,F,Flight,5,2,252,5,low,F,10,1568
3176,F,Ship,2,3,134,3,low,M,6,4444
3244,B,Ship,4,2,232,3,medium,M,8,4658
6037,D,Flight,6,3,262,5,low,M,9,1053
5843,C,Ship,4,2,194,3,low,F,10,5171
4294,B,Ship,4,2,258,3,high,M,10,4643
8909,C,Flight,6,2,290,4,medium,M,1,1111
2743,D,Flight,3,3,178,3,high,M,12,1900
1805,C,Ship,4,1,140,2,low,M,60,1950
10833,A,Flight,3,1,148,4,low,M,9,5536
8032,B,Ship,5,2,263,5,medium,F,10,1059
854,F,Ship,5,4,279,2,medium,F,1,3933
2976,F,Ship,4,1,220,3,high,M,2,3886
7326,F,Ship,3,2,239,4,medium,F,10,4410
9159,A,Road,6,1,283,5,low,F,10,1304
4079,C,Ship,4,5,151,3,medium,F,10,5275
9069,A,Ship,5,5,231,2,medium,F,6,5862
8036,F,Ship,4,4,256,5,high,M,1,1927
6109,D,Ship,2,5,189,2,low,M,9,5245
4844,F,Ship,6,5,284,4,medium,M,8,5346
9710,F,Road,4,3,219,6,medium,F,2,1634
8263,D,Ship,4,1,226,5,medium,F,2,1912
