age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
62,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States
54,Private,1,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,China
23,Private,13,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,40,United-States
60,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
18,Self-emp-inc,9,Never-married,Farming-fishing,Own-child,White,Female,0,0,8,United-States
41,Local-gov,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States
45,Local-gov,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
62,State-gov,11,Widowed,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States
28,Private,13,Married-spouse-absent,Tech-support,Unmarried,Black,Female,0,0,40,United-States
36,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,Yugoslavia
31,Private,9,Never-married,Sales,Other-relative,White,Male,0,0,40,United-States
33,Self-emp-not-inc,9,Separated,Craft-repair,Unmarried,White,Male,0,0,50,United-States
62,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,16,United-States
27,Private,4,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States
42,Federal-gov,11,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States
55,Private,5,Never-married,Handlers-cleaners,Other-relative,Black,Male,0,0,37,United-States
41,Private,9,Never-married,Sales,Not-in-family,White,Female,0,0,50,United-States
26,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,4064,0,50,United-States
45,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
67,Self-emp-not-inc,9,Widowed,Farming-fishing,Not-in-family,White,Male,0,0,65,United-States
25,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States
30,Self-emp-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,48,United-States
22,Private,13,Never-married,Exec-managerial,Unmarried,White,Male,0,0,40,United-States
19,Private,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States
26,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States
61,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
32,Private,15,Never-married,Sales,Not-in-family,White,Female,13550,0,50,United-States
43,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
53,Private,9,Divorced,Priv-house-serv,Not-in-family,White,Female,0,0,20,United-States
53,Federal-gov,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States
42,Self-emp-inc,8,Divorced,Craft-repair,Not-in-family,White,Male,0,0,10,United-States
36,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
55,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,99,United-States
35,Federal-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,United-States
17,Private,7,Never-married,Sales,Own-child,White,Female,0,0,16,United-States
55,Self-emp-not-inc,15,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States
36,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
40,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States
54,Self-emp-not-inc,6,Divorced,Other-service,Not-in-family,Black,Female,0,0,10,United-States
45,Self-emp-not-inc,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States
48,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
40,Local-gov,15,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States
31,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
26,Private,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,0,0,40,Taiwan
34,Private,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1485,40,United-States
19,Private,9,Never-married,Adm-clerical,Own-child,Other,Female,0,0,25,Puerto-Rico
31,Federal-gov,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
34,Private,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States
55,Local-gov,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States
38,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
21,Private,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,20,Mexico
27,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
35,Private,9,Separated,Other-service,Not-in-family,Black,Male,0,0,40,United-States
20,Private,10,Never-married,Adm-clerical,Own-child,Other,Female,0,0,20,United-States
24,Self-emp-not-inc,11,Never-married,Other-service,Unmarried,White,Female,0,0,38,United-States
18,Federal-gov,7,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,4,United-States
28,Local-gov,10,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
36,Private,9,Divorced,Transport-moving,Not-in-family,White,Female,0,0,40,United-States
66,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1258,20,United-States
19,Private,10,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States
59,Self-emp-not-inc,6,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,36,United-States
33,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,46,United-States
28,Private,4,Separated,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Mexico
34,Private,13,Never-married,Other-service,Not-in-family,White,Male,0,2001,40,United-States
41,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,55,United-States
30,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States
59,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
42,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States
47,Private,9,Separated,Prof-specialty,Other-relative,Black,Female,14084,0,38,United-States
29,Private,6,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,40,Mexico
60,Private,10,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,0,0,50,United-States
53,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,35,United-States
41,Private,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
32,Private,10,Divorced,Sales,Unmarried,White,Female,0,0,30,United-States
20,Private,9,Never-married,Sales,Not-in-family,White,Female,0,0,30,United-States
49,Private,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
36,Local-gov,13,Never-married,Prof-specialty,Unmarried,White,Male,0,0,40,United-States
33,State-gov,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States
25,Private,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,34,United-States
40,Local-gov,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
48,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,44,United-States
51,Private,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States
22,Private,12,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,20,Jamaica
34,Private,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,50,United-States
22,Private,6,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States
34,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2002,40,United-States
56,Private,9,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States
49,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1902,40,United-States
36,Private,13,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States
18,Private,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States
26,Self-emp-not-inc,9,Never-married,Craft-repair,Own-child,White,Male,0,0,50,United-States
48,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
35,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
29,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States
47,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
21,Private,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,12,United-States
28,Private,10,Never-married,Sales,Not-in-family,White,Female,0,0,50,United-States
53,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
65,Federal-gov,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
26,Private,10,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
50,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,50,United-States
26,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
70,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,20,United-States
55,Private,10,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States
27,Federal-gov,13,Never-married,Transport-moving,Other-relative,White,Male,0,0,35,United-States
31,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Cuba
43,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,1902,55,United-States
24,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
22,Private,4,Never-married,Other-service,Unmarried,White,Female,0,0,40,Mexico
26,Private,9,Never-married,Craft-repair,Unmarried,Black,Female,0,0,40,United-States
23,Private,6,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States
41,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States
52,Private,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
41,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,40,United-States
59,Self-emp-not-inc,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States
56,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1977,50,United-States
58,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,14344,0,48,United-States
65,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
24,Local-gov,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States
51,Private,12,Married-civ-spouse,Sales,Husband,White,Male,5178,0,45,United-States
31,Private,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States
84,Private,9,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,16,United-States
51,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
24,Local-gov,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States
30,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States
22,Private,6,Never-married,Other-service,Not-in-family,White,Male,0,0,40,Mexico
30,Private,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,Ireland
47,Private,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
19,Private,9,Never-married,Sales,Own-child,White,Female,0,0,35,United-States
43,Self-emp-not-inc,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,36,United-States
30,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States
46,Private,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States
49,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
37,Private,3,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,Mexico
42,Private,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
57,Private,10,Married-civ-spouse,Sales,Husband,White,Male,5013,0,50,United-States
46,Private,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
23,Private,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States
26,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,58,United-States
64,Private,14,Never-married,Prof-specialty,Other-relative,White,Female,0,0,8,United-States
20,Private,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,Germany
31,Private,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States
38,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,1977,40,United-States
44,Private,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
42,Self-emp-not-inc,11,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,2885,0,40,United-States
23,Private,13,Never-married,Exec-managerial,Unmarried,White,Male,0,0,40,United-States
31,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,90,United-States
35,Self-emp-not-inc,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,36,United-States
30,Self-emp-not-inc,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,35,United-States
35,Private,9,Divorced,Craft-repair,Own-child,White,Male,0,0,20,United-States
40,Private,9,Married-spouse-absent,Adm-clerical,Own-child,White,Female,0,0,38,United-States
18,Private,7,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States
63,Private,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States
20,State-gov,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States
50,Local-gov,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
49,Private,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States
53,Self-emp-not-inc,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States
34,Private,9,Separated,Adm-clerical,Own-child,White,Female,0,0,40,United-States
54,Private,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,56,United-States
40,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
22,Private,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States
28,Private,6,Never-married,Farming-fishing,Other-relative,White,Male,0,0,35,Mexico
24,Private,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,El-Salvador
37,Private,2,Never-married,Other-service,Unmarried,White,Female,0,0,48,El-Salvador
62,Private,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,16,United-States
51,Private,11,Widowed,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States
65,Private,10,Widowed,Adm-clerical,Not-in-family,White,Female,2346,0,40,United-States
31,Private,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,8,United-States
42,Self-emp-inc,10,Divorced,Exec-managerial,Unmarried,White,Male,0,0,90,United-States
42,Private,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,35,United-States
54,Private,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Cuba
23,Private,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,60,United-States
28,Private,9,Never-married,Other-service,Not-in-family,White,Female,0,0,46,United-States
42,Private,7,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
30,Private,9,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,40,United-States
33,Federal-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
33,Private,9,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States
39,Private,9,Divorced,Machine-op-inspct,Unmarried,White,Male,2977,0,40,United-States
27,Private,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
62,Private,3,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines
17,Private,6,Never-married,Sales,Other-relative,White,Male,0,0,30,United-States
58,Private,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,55,United-States
69,Self-emp-inc,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,6514,0,40,United-States
34,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42,United-States
34,Private,13,Separated,Sales,Not-in-family,White,Male,0,2824,50,United-States
20,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,35,United-States
64,Federal-gov,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
41,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
40,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,El-Salvador
53,Local-gov,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,38,United-States
44,Private,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States
37,Private,3,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,Mexico
46,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,60,United-States
17,Private,5,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,20,United-States
35,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
36,Local-gov,12,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
49,State-gov,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
48,Private,15,Divorced,Prof-specialty,Unmarried,White,Female,0,0,25,United-States
